rpt_type_name,title,organ_name,author_name,create_date
行业点评,商贸零售行业深度报告：海南免税企业集群起底深度梳理,东吴证券,"吴劲草,石旖瑄",2022-05-21
行业点评,2022天猫TOPTALK点评：锁定确定性发掘新商机，阿里巴巴核心竞争力仍然稳固,招商证券,"丁浙川,李秀敏",2022-05-24
行业点评,商贸零售行业跟踪报告：奢侈品集团一季度亚太降速：国内消费是否“两头强”,华创证券,王薇娜,2022-05-24
行业点评,【民生商社】“庖丁解牛”拆析招股书（七）老乡鸡：千店中式快餐龙头，全产业链一体化助力高成长,民生证券,"刘文正,饶临风",2022-05-24
行业点评,零售＆美妆促消费政策专题报告：消费券短期拉动效果显著，静待购物节消费集中释放,山西证券,谷茜,2022-05-24
行业点评,商贸零售：4月社零中超市等民生保供渠道逆势上涨，电商渗透率保持高位——行业周报（20220516－20220520）,上海证券,"彭毅,张洪乐",2022-05-23
行业点评,疫情影响加速显现，悲观预期基本落地：商贸零售周报,莫尼塔,"黄天天,罗超,张嘉树,崔晓静",2022-05-22
行业点评,社会服务：618“中考”来临，头部国货领衔,华泰证券,"孙丹阳,沈晓峰,梅昕",2022-05-29
行业点评,“数商兴农”成为农村新航线，淘宝618上线元宇宙购物——商贸零售行业周报（2022.05.23－05.29）,国泰君安,刘越男,2022-05-28
行业点评,商贸零售：海汽集团发行股份＋现金拟收购海旅免税100％股权，并定增募集配套资金,安信证券,王朔,2022-05-28
行业点评,电商一季报喜忧参半，期待线下消费复苏——零售行业周报第433期（2022.05.23－2022.05.27）,光大证券,"唐佳睿,田然",2022-05-28
深度研究,商贸零售行业深度报告：免税行业深度探究（一）：免税、进口跨境电商、一般贸易、海淘业态详细对比分析,东吴证券（国际）,李晗玥,2022-05-27
行业点评,商超22年业绩修复不止于疫情受益,中泰证券,"皇甫晓晗,苏畅",2022-05-26
行业点评,批零贸易业：政策再加码，利好离焦镜生产端及批零端,国泰君安,"刘越男,陈笑",2022-05-26
行业策略,聚焦阿尔法、掘金新趋势——浙商零售2022中期策略报告,浙商证券,"陈腾曦,刘雪瑞",2022-05-31
行业点评,可选消费：618大促或拉开消费复苏序幕,华泰证券,"林寰宇,张诗宇",2022-05-30
行业点评,海外消费行业：中通快递、MINISO公布季度业绩,兴业证券,"宋婧茹,陈雅雯",2022-05-30
行业点评,上海线下商业即将全面恢复营业，关注本地商业股的修复机会——行业周报（20220523－20220527）,上海证券,"彭毅,张洪乐",2022-05-30
行业点评,各平台6月电商节拉开序幕，伴随消费复苏有望促进行业催化——电商行业动态点评,国海证券,"陈梦竹,尹芮,张娟娟",2022-05-30
行业点评,商贸零售：海汽集团：拟收购海旅免税100％股权实现跨越式转型，海南国企改革提速，优质资产有望加速证券化,天风证券,刘章明,2022-05-30
行业点评,电商年中促销火热，零售线下复工将启：商贸零售行业周报（2022.05.23－05.29）,东亚前海证券研究所,倪华,2022-05-30
行业点评,消费互联网迎来财报密集期，疫情负面影响低于预期：商贸零售周报,莫尼塔,"黄天天,罗超,张嘉树,崔晓静",2022-05-30
行业点评,制裁效应渐显小颗粒稀缺，培育钻渗透率有望加速——培育钻石双周观察（2022.05.16－05.29）,国泰君安,"刘越男,苏颖",2022-05-29
行业点评,大消费行业周报：“新国标”六月起正式实施，白酒准入门槛将提高,平安证券,"张晋溢,王萌,潘俊汝",2022-05-29
行业点评,4月单月中国大陆瑞表份额跌至全球第七——瑞表行业2022年4月数据点评,国泰君安,"刘越男,陈笑",2022-06-02
深度研究,即时零售成势，闪购再创美团增长新曲线—即时零售深度报告之二,招商证券,"丁浙川,李秀敏",2022-06-02
深度研究,可选消费品全球恢复系列二,中信建投,"刘乐文,于佳琪,陈如练",2022-06-02
行业策略,高股息低估值加强安全边际，期待可选品复苏弹性——商贸零售行业2022年中期投资策略,光大证券,"唐佳睿,田然",2022-06-01
行业策略,零售行业月度投资策略：短期疫情冲击消费市场，关注购物节消费需求集中释放,山西证券,谷茜,2022-06-01
行业点评,“庖丁解牛”拆析招股书（八）——乡村基：国内最大中式快餐直营龙头，双品牌打造极致性价比,民生证券,"刘文正,饶临风",2022-06-01
深度研究,互联网电商：电商业绩总结及618前瞻，疫情反复扰动线上消费，618平台活动助力回暖,天风证券,文浩,2022-05-31
行业点评,疫后重启，再现活力——上海消费企业复商复市前瞻,海通证券,"汪立亭,李宏科,许樱之,康璐,毛弘毅,王祎婕",2022-05-31
行业点评,商业贸易：618大促进入中场，品类分化，龙头占优,海通证券,"汪立亭,李宏科,高瑜",2022-06-05
行业策略,疫后复苏，价值回归——零售行业2022年中期投资策略,上海证券,"彭毅,张洪乐",2022-06-05
行业点评,玩法升级，消费持续火热——618预售及开门红点评,国元证券,"徐偲,余倩莹",2022-06-04
行业点评,上海发布《上海市加快经济恢复和重振行动方案》——商贸零售行业周报（2022.05.30－06.05）,国泰君安,刘越男,2022-06-04
行业点评,618大促迎开门红，电商基本面修复——零售社服行业周报（5.30－6.3）,申万宏源证券,"赵令伊,张玲玉",2022-06-06
行业点评,商贸零售行业跟踪周报：智能投影仪和扫地机器人618预售额高增，极米，科沃斯等品牌领先优势进一步扩大,东吴证券,"吴劲草,谭志千",2022-06-05
行业点评,关注零售疫后复苏机会和龙头长期经营韧性——行业周报（20220530－20220602）,上海证券,"彭毅,张洪乐",2022-06-06
行业点评,中国零售：618大促进入中场，品类分化，龙头占优,海通国际证券,"汪立亭,李宏科,高瑜",2022-06-06
行业点评,商贸零售周报：美团年报整体符合预期，看好疫情后复苏,莫尼塔,"黄天天,罗超,张嘉树,崔晓静",2022-06-06
行业点评,商贸零售行业深度报告：离焦镜（近视防控镜）：消费升级下渗透率持续提升，市场广阔发展迅速,东吴证券,"吴劲草,谭志千",2022-06-10
行业点评,决策部署稳外贸，跨境电商支持政策密集出台——跨境电商行业观察18,国泰君安,"刘越男,陈笑",2022-06-10
行业点评,黄金珠宝行业研究：20年疫后黄金珠宝修复几何？,国金证券,"罗晓婷,蔡昕妤",2022-06-08
深度研究,零售渠道进化的本质在于更低成本、高效率地实现交易：电商人货场研究框架三部曲之三：场,招商证券,"丁浙川,李秀敏",2022-06-08
深度研究,商贸零售行业深度报告：免税行业专题（二）：以第一大消费市场美国为例，出行消费产业链如何疫后复苏？,东吴证券,"吴劲草,石旖瑄",2022-06-07
行业点评,全域电商基础设施，不止于配送——即时零售行业专题,浙商证券,"陈腾曦,刘雪瑞",2022-06-07
行业点评,CPI企稳上行，关注零售疫后复苏机会和超市同店增长——行业周报（20220606－20220610）,上海证券,"彭毅,张洪乐",2022-06-12
深度研究,东风已至，未来可期——2022Q1互联网电商业绩总结,申万宏源证券,"赵令伊,张玲玉",2022-06-12
行业点评,新东方双语直播大火，蚂蚁金服上市新闻加剧电商股波动——商贸零售行业周报（2022.06.06－06.12）,国泰君安,刘越男,2022-06-11
行业点评,关注5月社消增速，消费复苏仍需耐心——零售行业周报第435期（2022.06.06－2022.06.10）,光大证券,"唐佳睿,田然",2022-06-11
行业点评,抖音电商：下一个必争之地－－家电新消费系列专题,中信建投,"马王杰,翟延杰",2022-06-11
行业点评,制裁缺口加速渗透，物流恢复出货扩产稳步向好——培育钻石双周观察（2022.05.30－06.12）,国泰君安,"刘越男,苏颖",2022-06-13
行业点评,5月美国培育钻石消费持续高景气：新材料行业5月美国培育钻石消费市场数据点评,中信证券,"李超,肖锐",2022-06-13
行业点评,商贸零售行业跟踪周报：近视防控任重道远，消费升级下离焦镜渗透率快速提升，市场空间广阔,东吴证券,"吴劲草,谭志千",2022-06-12
深度研究,商贸贸易行业对比深度：南百果西洪九，谁是鲜果行业未来龙头？,德邦证券,郑澄怀,2022-06-17
行业点评,美的海康入局扫地机，石头科沃斯优势稳固：商贸零售周报,莫尼塔,"黄天天,罗超,张嘉树,崔晓静",2022-06-17
行业点评,商贸零售行业点评报告：5月印度培育钻石出口额同比＋137％超预期，下游高景气持续验证,东吴证券,"吴劲草,谭志千",2022-06-16
行业点评,黄金珠宝行业研究：印度5月培育钻出口继续高增、加速渗透,国金证券,"罗晓婷,蔡昕妤",2022-06-16
行业点评,商贸零售行业跟踪报告：2022年5月培育钻石数据点评：进出口额同环比均增长，需求强劲,华创证券,"王薇娜,姚婧",2022-06-16
行业点评,从东方甄选爆火看抖音升级全域兴趣电商——直播电商系列报告之二,申万宏源证券,"赵令伊,王立平,黄哲,张玲玉",2022-06-16
行业点评,商业贸易：珠宝行业集中度有望进一步提升,华泰证券,"林寰宇,张诗宇",2022-06-15
行业策略,可选消费触底反弹，低估值板块催化不断：商贸零售行业2022年中期投资策略,国泰君安,"刘越男,陈笑,于清泰,苏颖",2022-06-15
行业点评,商贸零售行业：从东方甄选爆火，看抖音直播间的不同类型,广发证券,洪涛,2022-06-15
行业点评,鲸落万物生，直播电商新锐乘势而起──直播电商东方甄选专题研究,浙商证券,"马莉,宁浮洁,陈腾曦,钟烨晨",2022-06-14
行业点评,618助推消费热潮，京东再创新高——行业周报（20220613－20220617）,上海证券,"彭毅,张洪乐",2022-06-19
行业点评,反垄断法修正草案将二审，更加明确平台的适用规则——商贸零售行业周报（2022.06.13－06.19）,国泰君安,刘越男,2022-06-18
行业点评,618大促进行时，商家促销力度较大——零售行业周报第436期（2022.06.13－2022.06.17）,光大证券,"唐佳睿,田然",2022-06-18
行业点评,霸榜的“东方甄选”才是直播电商本来的样子,浙商证券,"马莉,陈腾曦",2022-06-21
行业点评,商业贸易：618电商回暖，创新平台格局改变,华泰证券,"林寰宇,张诗宇",2022-06-21
行业点评,产业观察：跨境电商赛维时代创业板首发过会,国泰君安,"赵瑞,朱峰,鲍雁辛",2022-06-20
行业点评,重拾消费信心，理性看待复苏节奏：新零售行业2022年“618”专题报告,中信证券,"杨清朴,王帆",2022-06-20
行业点评,618收官在即亮点纷呈，东方甄选爆火反映抖音生态升级——零售社服行业周报（6.13－6.17）,申万宏源证券,"赵令伊,张玲玉",2022-06-20
行业策略,疫情至暗时刻已过，积极关注复苏受益子行业：商业行业2022年中期投资策略,招商证券,"丁浙川,李秀敏",2022-06-19
行业点评,电商行业更新：从“流量”到“留量”的时代切换,中泰证券,"韩筱辰,李奇",2022-06-21
行业点评,商贸零售行业：监管加码，利好行业良性发展和头部服务商成长,广发证券,洪涛,2022-06-23
深度研究,零售业：复盘美国零售疫情前后的景气变化,长江证券,"李锦,陈亮,罗祎",2022-06-23
行业点评,2022天猫618点评：天猫618稳定正增长，仍为品牌销售与推广主阵地,招商证券,"丁浙川,李秀敏",2022-06-22
行业点评,东方甄选：内容为王、持续霸榜，供应链补短板后奔向星辰大海,浙商证券,"马莉,陈腾曦,宁浮洁",2022-06-26
行业点评,618天猫黄金珠宝翻倍，银座首发数字藏品2分钟售罄——商贸零售行业周报（2022.06.20－06.26）,国泰君安,刘越男,2022-06-26
行业点评,批零贸易业：中国大陆5月瑞表数据仍承压——瑞表行业2022年5月数据点评,国泰君安,"刘越男,陈笑",2022-06-25
行业点评,行业复苏有条不紊，618数据较为平淡——零售行业周报第437期（2022.06.20－2022.06.24）,光大证券,"唐佳睿,田然",2022-06-25
行业点评,618家电销售亮眼，期待三季度表现：商贸零售周报,莫尼塔,"黄天天,罗超,张嘉树,崔晓静",2022-06-24
